segment,hydro_scenario,degradation_scenario,time_yr,element,x_mid_m,is_node_zone,q_effective_N_m,deflection_mm,sigma_bending_MPa,tau_shear_MPa,failure_index,failure_mode,E_L_GPa,sigma_t_ult_MPa,tau_ult_MPa,sed_fill_pct,veg_factor,deg_factor,defl_span_ratio,wall_thickness_mm
SUP,median,optimistic,2.5,14,0.775,False,70.2344,0.1958,0.506576,0.001382,9e-06,bending,11.1329,166.9938,9.2774,67.5,0.7311,0.9277,0.000131,12.5
SUP,median,optimistic,2.5,15,0.845,False,70.2344,0.1901,0.486234,0.015414,1.1e-05,bending,11.1329,166.9938,9.2774,67.5,0.7311,0.9277,0.000131,12.5
SUP,median,optimistic,2.5,16,0.885,True,70.2344,0.1889,0.845296,0.030649,5.1e-05,shear,11.1329,166.9938,6.0303,67.5,0.7311,0.9277,0.000131,12.5
SUP,median,optimistic,2.5,17,0.895,True,70.2344,0.1876,0.837249,0.031375,5.2e-05,shear,11.1329,166.9938,6.0303,67.5,0.7311,0.9277,0.000131,12.5
SUP,median,optimistic,2.5,18,0.935,False,70.2344,0.1766,0.446002,0.019044,1.1e-05,bending,11.1329,166.9938,9.2774,67.5,0.7311,0.9277,0.000131,12.5
SUP,median,optimistic,2.5,19,1.005,False,70.2344,0.1618,0.40885,0.021868,1.2e-05,bending,11.1329,166.9938,9.2774,67.5,0.7311,0.9277,0.000131,12.5
SUP,median,optimistic,2.5,20,1.075,False,70.2344,0.1435,0.366569,0.024691,1.2e-05,shear,11.1329,166.9938,9.2774,67.5,0.7311,0.9277,0.000131,12.5
SUP,median,optimistic,2.5,21,1.145,False,70.2344,0.1223,0.319161,0.027514,1.2e-05,shear,11.1329,166.9938,9.2774,67.5,0.7311,0.9277,0.000131,12.5
SUP,median,optimistic,2.5,22,1.185,True,70.2344,0.119,0.52196,0.05243,8.5e-05,shear,11.1329,166.9938,6.0303,67.5,0.7311,0.9277,0.000131,12.5
SUP,median,optimistic,2.5,23,1.195,True,70.2344,0.1157,0.508262,0.053156,8.7e-05,shear,11.1329,166.9938,6.0303,67.5,0.7311,0.9277,0.000131,12.5
SUP,median,optimistic,2.5,24,1.2375,False,70.2344,0.0894,0.248618,0.031245,1.4e-05,shear,11.1329,166.9938,9.2774,67.5,0.7311,0.9277,0.000131,12.5
SUP,median,optimistic,2.5,25,1.3125,False,70.2344,0.0609,0.184872,0.034271,1.5e-05,shear,11.1329,166.9938,9.2774,67.5,0.7311,0.9277,0.000131,12.5
SUP,median,optimistic,2.5,26,1.3875,False,70.2344,0.0308,0.11524,0.037296,1.7e-05,shear,11.1329,166.9938,9.2774,67.5,0.7311,0.9277,0.000131,12.5
SUP,median,optimistic,2.5,27,1.4625,False,70.2344,0.0,0.039722,0.040321,1.9e-05,shear,11.1329,166.9938,9.2774,67.5,0.7311,0.9277,0.000131,12.5
SUP,median,optimistic,3.0,0,0.035,False,69.4926,0.0289,0.036529,0.040179,1.9e-05,shear,10.9672,164.5076,9.1393,75.0,0.8808,0.9139,0.000133,12.0
SUP,median,optimistic,3.0,1,0.105,False,69.4926,0.0572,0.106116,0.037282,1.7e-05,shear,10.9672,164.5076,9.1393,75.0,0.8808,0.9139,0.000133,12.0
SUP,median,optimistic,3.0,2,0.175,False,69.4926,0.0843,0.170498,0.034385,1.5e-05,shear,10.9672,164.5076,9.1393,75.0,0.8808,0.9139,0.000133,12.0
SUP,median,optimistic,3.0,3,0.245,False,69.4926,0.1095,0.229676,0.031488,1.4e-05,shear,10.9672,164.5076,9.1393,75.0,0.8808,0.9139,0.000133,12.0
SUP,median,optimistic,3.0,4,0.285,True,69.4926,0.113,0.470461,0.053699,9e-05,shear,10.9672,164.5076,5.9406,75.0,0.8808,0.9139,0.000133,12.0
SUP,median,optimistic,3.0,5,0.295,True,69.4926,0.1163,0.484149,0.052954,8.8e-05,shear,10.9672,164.5076,5.9406,75.0,0.8808,0.9139,0.000133,12.0
SUP,median,optimistic,3.0,6,0.335,False,69.4926,0.1386,0.298113,0.027763,1.3e-05,shear,10.9672,164.5076,9.1393,75.0,0.8808,0.9139,0.000133,12.0
SUP,median,optimistic,3.0,7,0.405,False,69.4926,0.1579,0.345394,0.024867,1.2e-05,shear,10.9672,164.5076,9.1393,75.0,0.8808,0.9139,0.000133,12.0
SUP,median,optimistic,3.0,8,0.475,False,69.4926,0.174,0.38747,0.02197,1.1e-05,shear,10.9672,164.5076,9.1393,75.0,0.8808,0.9139,0.000133,12.0
SUP,median,optimistic,3.0,9,0.545,False,69.4926,0.1864,0.42434,0.019073,1.1e-05,bending,10.9672,164.5076,9.1393,75.0,0.8808,0.9139,0.000133,12.0
SUP,median,optimistic,3.0,10,0.585,True,69.4926,0.1878,0.797913,0.031351,5.1e-05,shear,10.9672,164.5076,5.9406,75.0,0.8808,0.9139,0.000133,12.0
SUP,median,optimistic,3.0,11,0.595,True,69.4926,0.1892,0.805864,0.030606,5.1e-05,shear,10.9672,164.5076,5.9406,75.0,0.8808,0.9139,0.000133,12.0
SUP,median,optimistic,3.0,12,0.635,False,69.4926,0.1965,0.464097,0.015348,1.1e-05,bending,10.9672,164.5076,9.1393,75.0,0.8808,0.9139,0.000133,12.0
SUP,median,optimistic,3.0,13,0.705,False,69.4926,0.1996,0.489071,0.012451,1.1e-05,bending,10.9672,164.5076,9.1393,75.0,0.8808,0.9139,0.000133,12.0
SUP,median,optimistic,3.0,14,0.775,False,69.4926,0.1982,0.50392,0.0014,9e-06,bending,10.9672,164.5076,9.1393,75.0,0.8808,0.9139,0.000133,12.0
SUP,median,optimistic,3.0,15,0.845,False,69.4926,0.1924,0.484041,0.015251,1.1e-05,bending,10.9672,164.5076,9.1393,75.0,0.8808,0.9139,0.000133,12.0
SUP,median,optimistic,3.0,16,0.885,True,69.4926,0.1912,0.841943,0.030431,5.2e-05,shear,10.9672,164.5076,5.9406,75.0,0.8808,0.9139,0.000133,12.0
SUP,median,optimistic,3.0,17,0.895,True,69.4926,0.1899,0.834037,0.031176,5.3e-05,shear,10.9672,164.5076,5.9406,75.0,0.8808,0.9139,0.000133,12.0
SUP,median,optimistic,3.0,18,0.935,False,69.4926,0.1787,0.444509,0.018975,1.2e-05,bending,10.9672,164.5076,9.1393,75.0,0.8808,0.9139,0.000133,12.0
SUP,median,optimistic,3.0,19,1.005,False,69.4926,0.1638,0.407813,0.021872,1.2e-05,bending,10.9672,164.5076,9.1393,75.0,0.8808,0.9139,0.000133,12.0
SUP,median,optimistic,3.0,20,1.075,False,69.4926,0.1453,0.365913,0.024769,1.2e-05,shear,10.9672,164.5076,9.1393,75.0,0.8808,0.9139,0.000133,12.0
SUP,median,optimistic,3.0,21,1.145,False,69.4926,0.1238,0.318807,0.027666,1.3e-05,shear,10.9672,164.5076,9.1393,75.0,0.8808,0.9139,0.000133,12.0
SUP,median,optimistic,3.0,22,1.185,True,69.4926,0.1205,0.521578,0.052779,8.9e-05,shear,10.9672,164.5076,5.9406,75.0,0.8808,0.9139,0.000133,12.0
SUP,median,optimistic,3.0,23,1.195,True,69.4926,0.1171,0.507935,0.053523,9.1e-05,shear,10.9672,164.5076,5.9406,75.0,0.8808,0.9139,0.000133,12.0
SUP,median,optimistic,3.0,24,1.2375,False,69.4926,0.0905,0.248545,0.031494,1.4e-05,shear,10.9672,164.5076,9.1393,75.0,0.8808,0.9139,0.000133,12.0
SUP,median,optimistic,3.0,25,1.3125,False,69.4926,0.0616,0.18493,0.034598,1.6e-05,shear,10.9672,164.5076,9.1393,75.0,0.8808,0.9139,0.000133,12.0
SUP,median,optimistic,3.0,26,1.3875,False,69.4926,0.0312,0.11534,0.037702,1.8e-05,shear,10.9672,164.5076,9.1393,75.0,0.8808,0.9139,0.000133,12.0
SUP,median,optimistic,3.0,27,1.4625,False,69.4926,0.0,0.039774,0.040806,2e-05,shear,10.9672,164.5076,9.1393,75.0,0.8808,0.9139,0.000133,12.0
SUP,median,optimistic,3.5,0,0.035,False,70.2018,0.0301,0.037535,0.041727,2.2e-05,shear,10.8039,162.0584,9.0032,80.0,0.9526,0.9003,0.000138,11.5
SUP,median,optimistic,3.5,1,0.105,False,70.2018,0.0595,0.109002,0.038687,1.9e-05,shear,10.8039,162.0584,9.0032,80.0,0.9526,0.9003,0.000138,11.5
SUP,median,optimistic,3.5,2,0.175,False,70.2018,0.0876,0.175066,0.035647,1.7e-05,shear,10.8039,162.0584,9.0032,80.0,0.9526,0.9003,0.000138,11.5
SUP,median,optimistic,3.5,3,0.245,False,70.2018,0.1138,0.235727,0.032608,1.5e-05,shear,10.8039,162.0584,9.0032,80.0,0.9526,0.9003,0.000138,11.5
SUP,median,optimistic,3.5,4,0.285,True,70.2018,0.1174,0.482732,0.055567,9.9e-05,shear,10.8039,162.0584,5.8521,80.0,0.9526,0.9003,0.000138,11.5
SUP,median,optimistic,3.5,5,0.295,True,70.2018,0.1209,0.496742,0.054785,9.7e-05,shear,10.8039,162.0584,5.8521,80.0,0.9526,0.9003,0.000138,11.5
SUP,median,optimistic,3.5,6,0.335,False,70.2018,0.144,0.305779,0.028699,1.4e-05,shear,10.8039,162.0584,9.0032,80.0,0.9526,0.9003,0.000138,11.5
SUP,median,optimistic,3.5,7,0.405,False,70.2018,0.1641,0.35409,0.025659,1.3e-05,shear,10.8039,162.0584,9.0032,80.0,0.9526,0.9003,0.000138,11.5
SUP,median,optimistic,3.5,8,0.475,False,70.2018,0.1808,0.396997,0.022619,1.2e-05,shear,10.8039,162.0584,9.0032,80.0,0.9526,0.9003,0.000138,11.5
SUP,median,optimistic,3.5,9,0.545,False,70.2018,0.1937,0.434501,0.01958,1.2e-05,bending,10.8039,162.0584,9.0032,80.0,0.9526,0.9003,0.000138,11.5
SUP,median,optimistic,3.5,10,0.585,True,70.2018,0.1952,0.816707,0.032117,5.6e-05,shear,10.8039,162.0584,5.8521,80.0,0.9526,0.9003,0.000138,11.5
SUP,median,optimistic,3.5,11,0.595,True,70.2018,0.1966,0.824763,0.031335,5.5e-05,shear,10.8039,162.0584,5.8521,80.0,0.9526,0.9003,0.000138,11.5
SUP,median,optimistic,3.5,12,0.635,False,70.2018,0.2042,0.474781,0.015671,1.2e-05,bending,10.8039,162.0584,9.0032,80.0,0.9526,0.9003,0.000138,11.5
SUP,median,optimistic,3.5,13,0.705,False,70.2018,0.2074,0.499934,0.012631,1.1e-05,bending,10.8039,162.0584,9.0032,80.0,0.9526,0.9003,0.000138,11.5
SUP,median,optimistic,3.5,14,0.775,False,70.2018,0.2059,0.514777,0.001454,1e-05,bending,10.8039,162.0584,9.0032,80.0,0.9526,0.9003,0.000138,11.5
SUP,median,optimistic,3.5,15,0.845,False,70.2018,0.1999,0.494766,0.015539,1.2e-05,bending,10.8039,162.0584,9.0032,80.0,0.9526,0.9003,0.000138,11.5
SUP,median,optimistic,3.5,16,0.885,True,70.2018,0.1986,0.860979,0.031097,5.6e-05,shear,10.8039,162.0584,5.8521,80.0,0.9526,0.9003,0.000138,11.5
SUP,median,optimistic,3.5,17,0.895,True,70.2018,0.1973,0.852983,0.031879,5.7e-05,shear,10.8039,162.0584,5.8521,80.0,0.9526,0.9003,0.000138,11.5
SUP,median,optimistic,3.5,18,0.935,False,70.2018,0.1857,0.454788,0.019447,1.3e-05,bending,10.8039,162.0584,9.0032,80.0,0.9526,0.9003,0.000138,11.5
SUP,median,optimistic,3.5,19,1.005,False,70.2018,0.1702,0.417519,0.022487,1.3e-05,bending,10.8039,162.0584,9.0032,80.0,0.9526,0.9003,0.000138,11.5
SUP,median,optimistic,3.5,20,1.075,False,70.2018,0.151,0.374847,0.025527,1.3e-05,shear,10.8039,162.0584,9.0032,80.0,0.9526,0.9003,0.000138,11.5
SUP,median,optimistic,3.5,21,1.145,False,70.2018,0.1287,0.326772,0.028567,1.4e-05,shear,10.8039,162.0584,9.0032,80.0,0.9526,0.9003,0.000138,11.5
SUP,median,optimistic,3.5,22,1.185,True,70.2018,0.1252,0.53477,0.054547,9.8e-05,shear,10.8039,162.0584,5.8521,80.0,0.9526,0.9003,0.000138,11.5
SUP,median,optimistic,3.5,23,1.195,True,70.2018,0.1217,0.52082,0.055329,0.0001,shear,10.8039,162.0584,5.8521,80.0,0.9526,0.9003,0.000138,11.5
SUP,median,optimistic,3.5,24,1.2375,False,70.2018,0.0941,0.254922,0.032584,1.6e-05,shear,10.8039,162.0584,9.0032,80.0,0.9526,0.9003,0.000138,11.5
SUP,median,optimistic,3.5,25,1.3125,False,70.2018,0.0641,0.189767,0.035841,1.7e-05,shear,10.8039,162.0584,9.0032,80.0,0.9526,0.9003,0.000138,11.5
SUP,median,optimistic,3.5,26,1.3875,False,70.2018,0.0324,0.118409,0.039098,1.9e-05,shear,10.8039,162.0584,9.0032,80.0,0.9526,0.9003,0.000138,11.5
SUP,median,optimistic,3.5,27,1.4625,False,70.2018,0.0,0.040848,0.042355,2.2e-05,shear,10.8039,162.0584,9.0032,80.0,0.9526,0.9003,0.000138,11.5
SUP,median,optimistic,4.0,0,0.035,False,71.9813,0.0318,0.039255,0.044106,2.5e-05,shear,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000146,11.0
SUP,median,optimistic,4.0,1,0.105,False,71.9813,0.063,0.113964,0.040862,2.2e-05,shear,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000146,11.0
SUP,median,optimistic,4.0,2,0.175,False,71.9813,0.0927,0.182968,0.037619,1.9e-05,shear,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000146,11.0
SUP,median,optimistic,4.0,3,0.245,False,71.9813,0.1205,0.246268,0.034375,1.7e-05,shear,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000146,11.0
SUP,median,optimistic,4.0,4,0.285,True,71.9813,0.1243,0.5042,0.058538,0.000113,shear,10.643,159.6457,5.765,85.0,0.982,0.8869,0.000146,11.0
SUP,median,optimistic,4.0,5,0.295,True,71.9813,0.128,0.518801,0.057704,0.000111,shear,10.643,159.6457,5.765,85.0,0.982,0.8869,0.000146,11.0
SUP,median,optimistic,4.0,6,0.335,False,71.9813,0.1524,0.319272,0.030204,1.6e-05,shear,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000146,11.0
SUP,median,optimistic,4.0,7,0.405,False,71.9813,0.1736,0.369535,0.026961,1.5e-05,shear,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000146,11.0
SUP,median,optimistic,4.0,8,0.475,False,71.9813,0.1913,0.414093,0.023717,1.4e-05,shear,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000146,11.0
SUP,median,optimistic,4.0,9,0.545,False,71.9813,0.2049,0.452948,0.020473,1.3e-05,bending,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000146,11.0
SUP,median,optimistic,4.0,10,0.585,True,71.9813,0.2065,0.85108,0.033516,6.2e-05,shear,10.643,159.6457,5.765,85.0,0.982,0.8869,0.000146,11.0
SUP,median,optimistic,4.0,11,0.595,True,71.9813,0.208,0.859395,0.032682,6.1e-05,shear,10.643,159.6457,5.765,85.0,0.982,0.8869,0.000146,11.0
SUP,median,optimistic,4.0,12,0.635,False,71.9813,0.216,0.494522,0.016303,1.3e-05,bending,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000146,11.0
SUP,median,optimistic,4.0,13,0.705,False,71.9813,0.2194,0.520339,0.013059,1.3e-05,bending,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000146,11.0
SUP,median,optimistic,4.0,14,0.775,False,71.9813,0.2178,0.535461,0.001537,1.1e-05,bending,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000146,11.0
SUP,median,optimistic,4.0,15,0.845,False,71.9813,0.2114,0.514934,0.016133,1.4e-05,bending,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000146,11.0
SUP,median,optimistic,4.0,16,0.885,True,71.9813,0.2101,0.896443,0.032376,6.3e-05,shear,10.643,159.6457,5.765,85.0,0.982,0.8869,0.000146,11.0
SUP,median,optimistic,4.0,17,0.895,True,71.9813,0.2087,0.888205,0.03321,6.4e-05,shear,10.643,159.6457,5.765,85.0,0.982,0.8869,0.000146,11.0
SUP,median,optimistic,4.0,18,0.935,False,71.9813,0.1965,0.473744,0.020303,1.4e-05,bending,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000146,11.0
SUP,median,optimistic,4.0,19,1.005,False,71.9813,0.18,0.435188,0.023547,1.4e-05,bending,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000146,11.0
SUP,median,optimistic,4.0,20,1.075,False,71.9813,0.1598,0.390928,0.026791,1.5e-05,shear,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000146,11.0
SUP,median,optimistic,4.0,21,1.145,False,71.9813,0.1361,0.340965,0.030034,1.6e-05,shear,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000146,11.0
SUP,median,optimistic,4.0,22,1.185,True,71.9813,0.1325,0.558155,0.057398,0.000111,shear,10.643,159.6457,5.765,85.0,0.982,0.8869,0.000146,11.0
SUP,median,optimistic,4.0,23,1.195,True,71.9813,0.1288,0.543631,0.058233,0.000114,shear,10.643,159.6457,5.765,85.0,0.982,0.8869,0.000146,11.0
SUP,median,optimistic,4.0,24,1.2375,False,71.9813,0.0995,0.266157,0.034321,1.8e-05,shear,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000146,11.0
SUP,median,optimistic,4.0,25,1.3125,False,71.9813,0.0678,0.198219,0.037796,2e-05,shear,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000146,11.0
SUP,median,optimistic,4.0,26,1.3875,False,71.9813,0.0343,0.123733,0.041271,2.2e-05,shear,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000146,11.0
SUP,median,optimistic,4.0,27,1.4625,False,71.9813,0.0,0.0427,0.044747,2.6e-05,shear,10.643,159.6457,8.8692,85.0,0.982,0.8869,0.000146,11.0
SUP,median,optimistic,4.5,0,0.035,False,73.4405,0.0337,0.041071,0.046639,2.9e-05,shear,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000155,10.5
SUP,median,optimistic,4.5,1,0.105,False,73.4405,0.0667,0.11921,0.043188,2.5e-05,shear,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000155,10.5
SUP,median,optimistic,4.5,2,0.175,False,73.4405,0.0983,0.191346,0.039737,2.2e-05,shear,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000155,10.5
SUP,median,optimistic,4.5,3,0.245,False,73.4405,0.1277,0.257477,0.036286,2e-05,shear,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000155,10.5
SUP,median,optimistic,4.5,4,0.285,True,73.4405,0.1317,0.527068,0.061765,0.00013,shear,10.4846,157.2689,5.6792,88.5,0.9933,0.8737,0.000155,10.5
SUP,median,optimistic,4.5,5,0.295,True,73.4405,0.1356,0.542308,0.060877,0.000127,shear,10.4846,157.2689,5.6792,88.5,0.9933,0.8737,0.000155,10.5
SUP,median,optimistic,4.5,6,0.335,False,73.4405,0.1615,0.33368,0.031849,1.8e-05,shear,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000155,10.5
SUP,median,optimistic,4.5,7,0.405,False,73.4405,0.184,0.386088,0.028398,1.7e-05,shear,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000155,10.5
SUP,median,optimistic,4.5,8,0.475,False,73.4405,0.2027,0.432491,0.024947,1.6e-05,shear,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000155,10.5
SUP,median,optimistic,4.5,9,0.545,False,73.4405,0.2171,0.472891,0.021495,1.5e-05,bending,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000155,10.5
SUP,median,optimistic,4.5,10,0.585,True,73.4405,0.2188,0.888346,0.035142,7e-05,shear,10.4846,157.2689,5.6792,88.5,0.9933,0.8737,0.000155,10.5
SUP,median,optimistic,4.5,11,0.595,True,73.4405,0.2204,0.89697,0.034255,6.9e-05,shear,10.4846,157.2689,5.6792,88.5,0.9933,0.8737,0.000155,10.5
SUP,median,optimistic,4.5,12,0.635,False,73.4405,0.2289,0.516011,0.017058,1.5e-05,bending,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000155,10.5
SUP,median,optimistic,4.5,13,0.705,False,73.4405,0.2324,0.542686,0.013607,1.4e-05,bending,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000155,10.5
SUP,median,optimistic,4.5,14,0.775,False,73.4405,0.2308,0.558234,0.001625,1.3e-05,bending,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000155,10.5
SUP,median,optimistic,4.5,15,0.845,False,73.4405,0.224,0.537031,0.016858,1.5e-05,bending,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000155,10.5
SUP,median,optimistic,4.5,16,0.885,True,73.4405,0.2226,0.935166,0.033894,7.1e-05,shear,10.4846,157.2689,5.6792,88.5,0.9933,0.8737,0.000155,10.5
SUP,median,optimistic,4.5,17,0.895,True,73.4405,0.2211,0.926632,0.034781,7.2e-05,shear,10.4846,157.2689,5.6792,88.5,0.9933,0.8737,0.000155,10.5
SUP,median,optimistic,4.5,18,0.935,False,73.4405,0.2082,0.49436,0.021295,1.6e-05,bending,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000155,10.5
SUP,median,optimistic,4.5,19,1.005,False,73.4405,0.1907,0.45431,0.024746,1.6e-05,bending,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000155,10.5
SUP,median,optimistic,4.5,20,1.075,False,73.4405,0.1693,0.408255,0.028197,1.7e-05,shear,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000155,10.5
SUP,median,optimistic,4.5,21,1.145,False,73.4405,0.1443,0.356197,0.031648,1.8e-05,shear,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000155,10.5
SUP,median,optimistic,4.5,22,1.185,True,73.4405,0.1404,0.583197,0.060516,0.000127,shear,10.4846,157.2689,5.6792,88.5,0.9933,0.8737,0.000155,10.5
SUP,median,optimistic,4.5,23,1.195,True,73.4405,0.1365,0.568046,0.061404,0.00013,shear,10.4846,157.2689,5.6792,88.5,0.9933,0.8737,0.000155,10.5
SUP,median,optimistic,4.5,24,1.2375,False,73.4405,0.1055,0.278159,0.036208,2e-05,shear,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000155,10.5
SUP,median,optimistic,4.5,25,1.3125,False,73.4405,0.0718,0.207218,0.039906,2.3e-05,shear,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000155,10.5
SUP,median,optimistic,4.5,26,1.3875,False,73.4405,0.0364,0.129385,0.043604,2.6e-05,shear,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000155,10.5
SUP,median,optimistic,4.5,27,1.4625,False,73.4405,0.0,0.04466,0.047301,2.9e-05,shear,10.4846,157.2689,8.7372,88.5,0.9933,0.8737,0.000155,10.5
SUP,median,optimistic,5.0,0,0.035,False,75.2435,0.036,0.043242,0.049627,3.3e-05,shear,10.3285,154.9274,8.6071,92.0,0.9975,0.8607,0.000165,10.0
SUP,median,optimistic,5.0,1,0.105,False,75.2435,0.0712,0.125485,0.045932,2.9e-05,shear,10.3285,154.9274,8.6071,92.0,0.9975,0.8607,0.000165,10.0
SUP,median,optimistic,5.0,2,0.175,False,75.2435,0.1048,0.201367,0.042236,2.6e-05,shear,10.3285,154.9274,8.6071,92.0,0.9975,0.8607,0.000165,10.0
SUP,median,optimistic,5.0,3,0.245,False,75.2435,0.1362,0.270889,0.038541,2.3e-05,shear,10.3285,154.9274,8.6071,92.0,0.9975,0.8607,0.000165,10.0
SUP,median,optimistic,5.0,4,0.285,True,75.2435,0.1404,0.554434,0.065573,0.00015,shear,10.3285,154.9274,5.5946,92.0,0.9975,0.8607,0.000165,10.0
SUP,median,optimistic,5.0,5,0.295,True,75.2435,0.1446,0.570442,0.064622,0.000147,shear,10.3285,154.9274,5.5946,92.0,0.9975,0.8607,0.000165,10.0
SUP,median,optimistic,5.0,6,0.335,False,75.2435,0.1722,0.350927,0.03379,2.1e-05,shear,10.3285,154.9274,8.6071,92.0,0.9975,0.8607,0.000165,10.0
SUP,median,optimistic,5.0,7,0.405,False,75.2435,0.1962,0.405909,0.030094,1.9e-05,shear,10.3285,154.9274,8.6071,92.0,0.9975,0.8607,0.000165,10.0
SUP,median,optimistic,5.0,8,0.475,False,75.2435,0.2161,0.45453,0.026399,1.8e-05,shear,10.3285,154.9274,8.6071,92.0,0.9975,0.8607,0.000165,10.0
SUP,median,optimistic,5.0,9,0.545,False,75.2435,0.2315,0.496791,0.022704,1.7e-05,bending,10.3285,154.9274,8.6071,92.0,0.9975,0.8607,0.000165,10.0
SUP,median,optimistic,5.0,10,0.585,True,75.2435,0.2333,0.933018,0.037065,8e-05,shear,10.3285,154.9274,5.5946,92.0,0.9975,0.8607,0.000165,10.0
SUP,median,optimistic,5.0,11,0.595,True,75.2435,0.235,0.942016,0.036115,7.9e-05,shear,10.3285,154.9274,5.5946,92.0,0.9975,0.8607,0.000165,10.0
SUP,median,optimistic,5.0,12,0.635,False,75.2435,0.244,0.541779,0.017952,1.7e-05,bending,10.3285,154.9274,8.6071,92.0,0.9975,0.8607,0.000165,10.0
SUP,median,optimistic,5.0,13,0.705,False,75.2435,0.2478,0.5695,0.014257,1.6e-05,bending,10.3285,154.9274,8.6071,92.0,0.9975,0.8607,0.000165,10.0
SUP,median,optimistic,5.0,14,0.775,False,75.2435,0.246,0.585571,0.001729,1.4e-05,bending,10.3285,154.9274,8.6071,92.0,0.9975,0.8607,0.000165,10.0
SUP,median,optimistic,5.0,15,0.845,False,75.2435,0.2388,0.563546,0.017716,1.7e-05,bending,10.3285,154.9274,8.6071,92.0,0.9975,0.8607,0.000165,10.0
SUP,median,optimistic,5.0,16,0.885,True,75.2435,0.2373,0.981615,0.03569,8.1e-05,shear,10.3285,154.9274,5.5946,92.0,0.9975,0.8607,0.000165,10.0
SUP,median,optimistic,5.0,17,0.895,True,75.2435,0.2358,0.972722,0.03664,8.2e-05,shear,10.3285,154.9274,5.5946,92.0,0.9975,0.8607,0.000165,10.0
SUP,median,optimistic,5.0,18,0.935,False,75.2435,0.2219,0.519081,0.022467,1.8e-05,bending,10.3285,154.9274,8.6071,92.0,0.9975,0.8607,0.000165,10.0
SUP,median,optimistic,5.0,19,1.005,False,75.2435,0.2034,0.477228,0.026163,1.9e-05,bending,10.3285,154.9274,8.6071,92.0,0.9975,0.8607,0.000165,10.0
SUP,median,optimistic,5.0,20,1.075,False,75.2435,0.1805,0.429013,0.029858,2e-05,shear,10.3285,154.9274,8.6071,92.0,0.9975,0.8607,0.000165,10.0
SUP,median,optimistic,5.0,21,1.145,False,75.2435,0.1538,0.374438,0.033553,2.1e-05,shear,10.3285,154.9274,8.6071,92.0,0.9975,0.8607,0.000165,10.0
SUP,median,optimistic,5.0,22,1.185,True,75.2435,0.1497,0.613181,0.064197,0.000147,shear,10.3285,154.9274,5.5946,92.0,0.9975,0.8607,0.000165,10.0
SUP,median,optimistic,5.0,23,1.195,True,75.2435,0.1456,0.597278,0.065147,0.00015,shear,10.3285,154.9274,5.5946,92.0,0.9975,0.8607,0.000165,10.0
SUP,median,optimistic,5.0,24,1.2375,False,75.2435,0.1125,0.292525,0.038437,2.4e-05,shear,10.3285,154.9274,8.6071,92.0,0.9975,0.8607,0.000165,10.0
SUP,median,optimistic,5.0,25,1.3125,False,75.2435,0.0766,0.217987,0.042396,2.6e-05,shear,10.3285,154.9274,8.6071,92.0,0.9975,0.8607,0.000165,10.0
SUP,median,optimistic,5.0,26,1.3875,False,75.2435,0.0388,0.136147,0.046355,3e-05,shear,10.3285,154.9274,8.6071,92.0,0.9975,0.8607,0.000165,10.0
